Elapsed Time (s),Long accel (g),Lat accel (g),Vert accel (g),Roll--Euler (deg),Pitch--Euler (deg),Yaw--Euler (deg),Latitude,Longitude,Speed (kts),Course (deg),GPS Time,Flagged
40.501,0.6016348,0.0203944,0.796056,-71.88447554,17.2301407,218.1537781,50.14746165,-5.05915643,5.766697504,306.1989167,2021-11-17T13:21:01.146Z,N
40.555,0.5200572,-0.2957188,0.8674364,-69.7985836,16.27636455,218.1537781,50.14746165,-5.05915643,5.766697504,306.1989167,2021-11-17T13:21:01.200Z,N
40.601,0.3263104,-0.1733524,1.5914376,-72.19066609,17.52515876,218.1537781,50.14746165,-5.05915643,5.766697504,306.1989167,2021-11-17T13:21:01.246Z,N
40.656,0.3772964,0.25493,1.101972,-74.53286771,19.24836937,218.1537781,50.14746165,-5.05915643,5.766697504,306.1989167,2021-11-17T13:21:01.301Z,N
40.715,1.0401144,1.7233268,-0.27465,-75.08461038,20.26701524,218.1537781,50.14746165,-5.05915643,5.766697504,306.1989167,2021-11-17T13:21:01.360Z,N
40.756,1.2440584,3.2529068,-1.0802288,-74.80507806,19.41781441,218.1537781,50.14746165,-5.05915643,5.766697504,306.1989167,2021-11-17T13:21:01.401Z,N
40.801,-0.2855216,1.070706,-0.4378052,-72.66314442,22.02746574,212.9134521,50.14745709,-5.059166847,6.168541793,300.5721183,2021-11-17T13:21:01.446Z,N
40.851,-0.3161132,0.4690712,0.5819148,-69.90033292,23.29051797,212.9134521,50.14745709,-5.059166847,6.168541793,300.5721183,2021-11-17T13:21:01.496Z,N
40.903,-0.2141412,0.1325636,1.5200572,-69.36263312,22.38493223,212.9134521,50.14745709,-5.059166847,6.168541793,300.5721183,2021-11-17T13:21:01.548Z,N
40.951,-0.3670992,0.0203944,1.6424236,-67.28318887,21.08578245,212.9134521,50.14745709,-5.059166847,6.168541793,300.5721183,2021-11-17T13:21:01.596Z,N
41.001,-0.4996628,0.1427608,1.8463676,-68.61378484,21.28942795,212.9134521,50.14745709,-5.059166847,6.168541793,300.5721183,2021-11-17T13:21:01.646Z,N
41.051,-0.4282824,1.4480024,1.0407888,-73.1463803,20.77764017,212.9134521,50.14745709,-5.059166847,6.168541793,300.5721183,2021-11-17T13:21:01.696Z,N
41.101,0.4282824,2.8348216,-1.2739756,-74.34277671,19.48750283,212.9134521,50.14745709,-5.059166847,6.168541793,300.5721183,2021-11-17T13:21:01.746Z,N
41.151,0.6526208,0.9279452,-0.9986512,-70.1817777,17.78755926,212.9134521,50.14745709,-5.059166847,6.168541793,300.5721183,2021-11-17T13:21:01.796Z,N
41.218,0.8463676,0.2753244,0.6838868,-72.03932959,18.04309883,212.9134521,50.14745709,-5.059166847,6.168541793,300.5721183,2021-11-17T13:21:01.863Z,N
41.251,0.815776,0.0407888,0.6736896,-76.46008753,15.72194103,212.9134521,50.14745709,-5.059166847,6.168541793,300.5721183,2021-11-17T13:21:01.896Z,N
41.301,0.5506488,-0.3263104,1.1427608,-78.32210636,14.52635399,232.0645142,50.14744997,-5.059185698,6.168541793,300.5721183,2021-11-17T13:21:01.946Z,N
41.351,0.3976908,-0.0101972,1.4180852,-81.27218798,13.40524248,232.0645142,50.14744997,-5.059185698,6.168541793,300.5721183,2021-11-17T13:21:01.996Z,N
41.401,0.1631552,0.356902,1.0101972,-81.9981961,13.40696625,232.0645142,50.14744997,-5.059185698,6.168541793,300.5721183,2021-11-17T13:21:02.046Z,N
41.451,1.3358332,4.1094716,-0.5703688,-81.09786106,11.04606443,232.0645142,50.14744997,-5.059185698,6.168541793,300.5721183,2021-11-17T13:21:02.096Z,N
41.501,0.203944,2.5187084,-0.8049044,-77.90354554,12.23338864,232.0645142,50.14744997,-5.059185698,6.168541793,300.5721183,2021-11-17T13:21:02.146Z,N
41.553,-0.356902,0.7240012,0.6227036,-77.61250435,16.57891119,232.0645142,50.14744997,-5.059185698,6.168541793,300.5721183,2021-11-17T13:21:02.198Z,N
41.601,-0.2141412,0.203944,1.0917748,-76.41961183,16.6139125,232.0645142,50.14744997,-5.059185698,6.168541793,300.5721183,2021-11-17T13:21:02.246Z,N
41.653,-0.101972,0.0713804,1.6016348,-75.31771791,15.30467624,232.0645142,50.14744997,-5.059185698,6.168541793,300.5721183,2021-11-17T13:21:02.298Z,N
41.719,-0.3670992,-0.2447328,1.4894656,-74.77704697,15.68710877,232.0645142,50.14744997,-5.059185698,6.168541793,300.5721183,2021-11-17T13:21:02.364Z,N
41.764,-0.76479,0.5914376,1.50986,-77.98192196,15.76942279,232.0645142,50.14744997,-5.059185698,6.168541793,300.5721183,2021-11-17T13:21:02.409Z,N
41.806,-0.050986,3.4874424,0.5003372,-82.6571386,11.98804057,205.617981,50.14743838,-5.059215694,6.558824898,293.0297534,2021-11-17T13:21:02.451Z,N
41.852,-0.152958,2.29437,-1.702258,-81.56552411,11.62852161,205.617981,50.14743838,-5.059215694,6.558824898,293.0297534,2021-11-17T13:21:02.497Z,N
41.901,0.2957188,0.5914376,1.0713804,-84.84042903,13.60668781,205.617981,50.14743838,-5.059215694,6.558824898,293.0297534,2021-11-17T13:21:02.546Z,N
41.953,0.50986,-0.2141412,1.0815776,-88.04111712,11.90377225,205.617981,50.14743838,-5.059215694,6.558824898,293.0297534,2021-11-17T13:21:02.598Z,N
42.001,1.1318892,-0.1223664,-0.0095228,-88.03800939,8.724398624,205.617981,50.14743838,-5.059215694,6.558824898,293.0297534,2021-11-17T13:21:02.646Z,N
42.062,0.9891284,0.2753244,1.152958,-86.81842448,6.162477079,205.617981,50.14743838,-5.059215694,6.558824898,293.0297534,2021-11-17T13:21:02.707Z,N
42.101,0.5710432,0.0101972,1.2447328,-86.04006296,7.180214956,205.617981,50.14743838,-5.059215694,6.558824898,293.0297534,2021-11-17T13:21:02.746Z,N
42.153,0.2651272,1.4887912,0.7246756,-86.42586619,8.46396949,205.617981,50.14743838,-5.059215694,6.558824898,293.0297534,2021-11-17T13:21:02.798Z,N
42.214,0.4282824,4.0074996,-1.3759476,-85.16232219,7.541644658,205.617981,50.14743838,-5.059215694,6.558824898,293.0297534,2021-11-17T13:21:02.859Z,N
42.252,-0.76479,2.1822008,0.0516604,-85.85318898,10.92313041,205.617981,50.14743838,-5.059215694,6.558824898,293.0297534,2021-11-17T13:21:02.897Z,N
42.301,-0.6730152,0.1121692,1.1121692,-88.02152131,13.70003088,214.02771,50.14743403,-5.059225341,6.246499903,298.5857167,2021-11-17T13:21:02.946Z,N
42.354,-0.3263104,0.1427608,1.3263104,-89.07992058,11.18686365,214.02771,50.14743403,-5.059225341,6.246499903,298.5857167,2021-11-17T13:21:02.999Z,N
42.401,-0.3467048,-0.4894656,1.4690712,-89.65779556,7.985104931,214.02771,50.14743403,-5.059225341,6.246499903,298.5857167,2021-11-17T13:21:03.046Z,N
42.466,-0.5506488,-0.0611832,1.305916,-89.66729636,3.650013786,214.02771,50.14743403,-5.059225341,6.246499903,298.5857167,2021-11-17T13:21:03.111Z,N
42.501,-1.2644528,0.8055788,1.356902,-90.86944379,1.376593986,214.02771,50.14743403,-5.059225341,6.246499903,298.5857167,2021-11-17T13:21:03.146Z,N
42.553,0.0101972,4.5785428,-0.5091856,-90.43911456,-5.085586775,214.02771,50.14743403,-5.059225341,6.246499903,298.5857167,2021-11-17T13:21:03.198Z,N
42.601,0.1937468,2.1618064,0.388168,-90.04783351,-3.988891057,214.02771,50.14743403,-5.059225341,6.246499903,298.5857167,2021-11-17T13:21:03.246Z,N
42.655,0.5302544,0.3976908,0.9694084,-91.01361542,-1.115563261,214.02771,50.14743403,-5.059225341,6.246499903,298.5857167,2021-11-17T13:21:03.300Z,N
42.713,0.9483396,-0.1121692,0.9694084,-90.75778386,-1.075083612,214.02771,50.14743403,-5.059225341,6.246499903,298.5857167,2021-11-17T13:21:03.358Z,N
42.755,1.0401144,0.4180852,1.7749872,-93.1992213,-2.530552195,214.02771,50.14743403,-5.059225341,6.246499903,298.5857167,2021-11-17T13:21:03.400Z,N
42.801,0.4792684,0.101972,1.1937468,-92.9073195,-0.241895283,222.9099884,50.14742138,-5.059254896,6.599040455,291.9554267,2021-11-17T13:21:03.446Z,N
42.856,0.4690712,1.2338612,1.5710432,-97.44687492,2.47873155,222.9099884,50.14742138,-5.059254896,6.599040455,291.9554267,2021-11-17T13:21:03.501Z,N
42.901,0.305916,2.5696944,0.0618576,-100.4820675,4.384326563,222.9099884,50.14742138,-5.059254896,6.599040455,291.9554267,2021-11-17T13:21:03.546Z,N
42.955,-0.203944,2.8450188,-1.3657504,-101.7736085,6.665226381,222.9099884,50.14742138,-5.059254896,6.599040455,291.9554267,2021-11-17T13:21:03.600Z,N
43.001,-1.01972,0.76479,0.6634924,-103.3721254,7.743292331,222.9099884,50.14742138,-5.059254896,6.599040455,291.9554267,2021-11-17T13:21:03.646Z,N
43.055,-0.3772964,0.4792684,1.1733524,-99.53247317,5.852004003,222.9099884,50.14742138,-5.059254896,6.599040455,291.9554267,2021-11-17T13:21:03.700Z,N
43.104,-0.1121692,-0.0815776,1.4180852,-96.16753269,4.775101319,222.9099884,50.14742138,-5.059254896,6.599040455,291.9554267,2021-11-17T13:21:03.749Z,N
43.156,-0.3670992,-0.3772964,1.5812404,-91.82460476,5.578886938,222.9099884,50.14742138,-5.059254896,6.599040455,291.9554267,2021-11-17T13:21:03.801Z,N
43.211,-1.1828752,0.1223664,1.5200572,-89.37570875,6.446572391,222.9099884,50.14742138,-5.059254896,6.599040455,291.9554267,2021-11-17T13:21:03.856Z,N
43.268,-0.7240012,3.1815264,-0.2644528,-84.66262555,2.170523108,222.9099884,50.14742138,-5.059254896,6.599040455,291.9554267,2021-11-17T13:21:03.913Z,N
43.301,0.3874936,2.5594972,-0.4989884,-79.49869523,0.725788488,226.1167755,50.14741268,-5.059274422,6.120726936,303.3335847,2021-11-17T13:21:03.946Z,N
43.353,0.4282824,0.5710432,1.2447328,-82.07891528,3.453971777,226.1167755,50.14741268,-5.059274422,6.120726936,303.3335847,2021-11-17T13:21:03.998Z,N
43.401,0.815776,0.0815776,1.25493,-84.4404395,2.241402969,226.1167755,50.14741268,-5.059274422,6.120726936,303.3335847,2021-11-17T13:21:04.046Z,N
43.456,1.0503116,-0.0407888,0.8878308,-85.96191194,-2.54774869,226.1167755,50.14741268,-5.059274422,6.120726936,303.3335847,2021-11-17T13:21:04.101Z,N
43.502,0.9891284,0.5812404,1.2651272,-87.36076882,-4.254264822,226.1167755,50.14741268,-5.059274422,6.120726936,303.3335847,2021-11-17T13:21:04.147Z,N
43.554,0.6322264,0.5200572,1.1223664,-85.81403151,-1.63572976,226.1167755,50.14741268,-5.059274422,6.120726936,303.3335847,2021-11-17T13:21:04.199Z,N
43.602,0.3670992,2.0496372,0.796056,-87.80334458,0.629254063,226.1167755,50.14741268,-5.059274422,6.120726936,303.3335847,2021-11-17T13:21:04.247Z,N
43.656,-0.662818,3.3242872,-1.2127924,-90.62609098,3.307949378,226.1167755,50.14741268,-5.059274422,6.120726936,303.3335847,2021-11-17T13:21:04.301Z,N
43.711,-1.1114948,1.6621436,0.1434352,-94.31684514,4.63866445,226.1167755,50.14741268,-5.059274422,6.120726936,303.3335847,2021-11-17T13:21:04.356Z,N
43.753,-0.815776,0.203944,1.050986,-95.55955707,6.097539909,226.1167755,50.14741268,-5.059274422,6.120726936,303.3335847,2021-11-17T13:21:04.398Z,N
43.802,-0.1631552,0.2855216,1.203944,-94.53026806,4.137399432,217.5628967,50.14740367,-5.059294266,6.754016849,291.5778466,2021-11-17T13:21:04.447Z,N
43.852,-0.2447328,-0.25493,1.5302544,-92.02548062,3.70560811,217.5628967,50.14740367,-5.059294266,6.754016849,291.5778466,2021-11-17T13:21:04.497Z,N
43.902,-0.5914376,-0.2141412,1.2753244,-89.95492928,4.127232696,217.5628967,50.14740367,-5.059294266,6.754016849,291.5778466,2021-11-17T13:21:04.547Z,N
43.953,-1.4581996,0.4384796,1.611832,-90.02825136,3.645209175,217.5628967,50.14740367,-5.059294266,6.754016849,291.5778466,2021-11-17T13:21:04.598Z,N
44.003,-0.6424236,3.2427096,0.3167876,-89.06848685,0.343401765,217.5628967,50.14740367,-5.059294266,6.754016849,291.5778466,2021-11-17T13:21:04.648Z,N
44.054,0.560846,1.7743128,-0.1828752,-85.90356163,-1.274283623,217.5628967,50.14740367,-5.059294266,6.754016849,291.5778466,2021-11-17T13:21:04.699Z,N
44.105,0.7240012,0.3670992,0.8164504,-86.12020157,-1.561029689,217.5628967,50.14740367,-5.059294266,6.754016849,291.5778466,2021-11-17T13:21:04.750Z,N
44.154,0.9993256,0.356902,0.3779708,-86.02813745,-6.761830869,217.5628967,50.14740367,-5.059294266,6.754016849,291.5778466,2021-11-17T13:21:04.799Z,N
44.213,1.121692,0.5302544,0.7654644,-84.67016608,-9.620322214,217.5628967,50.14740367,-5.059294266,6.754016849,291.5778466,2021-11-17T13:21:04.858Z,N
44.255,0.5812404,0.0917748,0.8368448,-81.97036991,-8.114853765,217.5628967,50.14740367,-5.059294266,6.754016849,291.5778466,2021-11-17T13:21:04.900Z,N
44.304,0.0815776,0.6730152,0.9694084,-80.66189692,-6.306527474,239.7095642,50.14739467,-5.05931411,6.176488895,303.1176727,2021-11-17T13:21:04.949Z,N
44.357,-0.3263104,2.4881168,-0.2644528,-82.10817581,-5.173556623,239.7095642,50.14739467,-5.05931411,6.176488895,303.1176727,2021-11-17T13:21:05.002Z,N
44.404,-1.0911004,3.3038928,-0.8151016,-83.28440267,-4.868200212,239.7095642,50.14739467,-5.05931411,6.176488895,303.1176727,2021-11-17T13:21:05.049Z,N
44.456,-1.2848472,0.4996628,0.898028,-84.940061,-0.767229059,239.7095642,50.14739467,-5.05931411,6.176488895,303.1176727,2021-11-17T13:21:05.101Z,N
44.501,-0.4792684,0.2141412,1.1325636,-84.06009359,-1.76284086,239.7095642,50.14739467,-5.05931411,6.176488895,303.1176727,2021-11-17T13:21:05.146Z,N
44.556,0.0203944,0.0713804,1.2855216,-79.77223747,-5.680937221,239.7095642,50.14739467,-5.05931411,6.176488895,303.1176727,2021-11-17T13:21:05.201Z,N
44.601,-0.0917748,-0.0815776,1.6322264,-79.70426343,-6.328706379,239.7095642,50.14739467,-5.05931411,6.176488895,303.1176727,2021-11-17T13:21:05.246Z,N
44.655,-0.6220292,0.1631552,1.5506488,-82.50056334,-4.895599942,239.7095642,50.14739467,-5.05931411,6.176488895,303.1176727,2021-11-17T13:21:05.300Z,N
44.709,-1.1930724,1.9680596,0.5615204,-86.05995247,-4.277925024,239.7095642,50.14739467,-5.05931411,6.176488895,303.1176727,2021-11-17T13:21:05.354Z,N
44.754,-0.305916,2.906202,-1.1006232,-85.48612096,-4.971698921,239.7095642,50.14739467,-5.05931411,6.176488895,303.1176727,2021-11-17T13:21:05.399Z,N
44.802,0.2855216,1.1114948,0.5819148,-84.15075069,-2.865461553,240.3362122,50.14738985,-5.059324419,6.545541274,297.3792884,2021-11-17T13:21:05.447Z,N
44.851,0.6934096,0.5812404,0.8062532,-82.57765568,-0.752103979,240.3362122,50.14738985,-5.059324419,6.545541274,297.3792884,2021-11-17T13:21:05.496Z,N
44.901,0.917748,-0.0815776,0.7552672,-81.15119801,-0.488844265,240.3362122,50.14738985,-5.059324419,6.545541274,297.3792884,2021-11-17T13:21:05.546Z,N
44.951,0.6832124,-0.0305916,1.1937468,-79.87757948,-0.015120331,240.3362122,50.14738985,-5.059324419,6.545541274,297.3792884,2021-11-17T13:21:05.596Z,N
45.001,0.2855216,-0.1631552,1.25493,-78.74991526,1.205147701,240.3362122,50.14738985,-5.059324419,6.545541274,297.3792884,2021-11-17T13:21:05.646Z,N
45.051,-0.152958,1.2338612,0.388168,-79.68965365,1.927099864,240.3362122,50.14738985,-5.059324419,6.545541274,297.3792884,2021-11-17T13:21:05.696Z,N
45.101,-0.3263104,3.5078368,-1.3351588,-82.02487482,1.144160089,240.3362122,50.14738985,-5.059324419,6.545541274,297.3792884,2021-11-17T13:21:05.746Z,N
45.152,-0.6322264,2.702258,-0.5703688,-85.15752056,2.216976932,240.3362122,50.14738985,-5.059324419,6.545541274,297.3792884,2021-11-17T13:21:05.797Z,N
45.223,-0.8361704,0.8565648,1,-87.21485549,4.394018175,240.3362122,50.14738985,-5.059324419,6.545541274,297.3792884,2021-11-17T13:21:05.868Z,N
45.251,-0.1835496,0.458874,1.5302544,-86.13558315,4.186780419,240.3362122,50.14738985,-5.059324419,6.545541274,297.3792884,2021-11-17T13:21:05.896Z,N
45.301,-0.0611832,0.050986,1.3670992,-83.49662348,3.630464931,209.7005615,50.14738113,-5.059343626,6.545541274,297.3792884,2021-11-17T13:21:05.946Z,N
45.351,-0.2957188,-0.050986,1.4894656,-83.34711747,5.548761108,209.7005615,50.14738113,-5.059343626,6.545541274,297.3792884,2021-11-17T13:21:05.996Z,N
45.401,-0.8565648,0.2957188,1.4894656,-84.72801095,7.339201268,209.7005615,50.14738113,-5.059343626,6.545541274,297.3792884,2021-11-17T13:21:06.046Z,N
45.451,-0.4486768,2.855216,0.1434352,-87.04154627,6.805671718,209.7005615,50.14738113,-5.059343626,6.545541274,297.3792884,2021-11-17T13:21:06.096Z,N
45.501,0.1733524,2.5391028,-1.3861448,-83.9370409,6.410591809,209.7005615,50.14738113,-5.059343626,6.545541274,297.3792884,2021-11-17T13:21:06.146Z,N
45.551,0.76479,0.8259732,1.203944,-84.69485721,8.809821238,209.7005615,50.14738113,-5.059343626,6.545541274,297.3792884,2021-11-17T13:21:06.196Z,N
45.601,0.8565648,0.1325636,0.9286196,-82.49452545,9.663283249,209.7005615,50.14738113,-5.059343626,6.545541274,297.3792884,2021-11-17T13:21:06.246Z,N
45.651,0.7036068,-0.1121692,0.9286196,-80.31864577,9.733153523,209.7005615,50.14738113,-5.059343626,6.545541274,297.3792884,2021-11-17T13:21:06.296Z,N
45.713,0.5200572,0.1223664,1.2651272,-81.68655506,10.15536252,209.7005615,50.14738113,-5.059343626,6.545541274,297.3792884,2021-11-17T13:21:06.358Z,N
45.751,0.3161132,0.2447328,1.203944,-80.93389554,12.80678387,209.7005615,50.14738113,-5.059343626,6.545541274,297.3792884,2021-11-17T13:21:06.396Z,N
45.801,0.5710432,1.2950444,0.2759988,-81.22219783,14.66944987,222.853241,50.14737167,-5.059364634,6.439175779,297.3239946,2021-11-17T13:21:06.446Z,N
45.853,0.8259732,3.56902,-1.345356,-79.99920465,12.12925216,222.853241,50.14737167,-5.059364634,6.439175779,297.3239946,2021-11-17T13:21:06.498Z,N
45.901,-0.4384796,1.4887912,0.4187596,-81.19691247,14.20013306,222.853241,50.14737167,-5.059364634,6.439175779,297.3239946,2021-11-17T13:21:06.546Z,N
45.951,-0.25493,0.5506488,0.9388168,-81.84397043,15.80250994,222.853241,50.14737167,-5.059364634,6.439175779,297.3239946,2021-11-17T13:21:06.596Z,N
46.001,-0.1733524,0.0101972,1.1733524,-80.20622086,15.49959105,222.853241,50.14737167,-5.059364634,6.439175779,297.3239946,2021-11-17T13:21:06.646Z,N
46.053,-0.2345356,-0.2345356,1.5710432,-79.2799311,15.37150964,222.853241,50.14737167,-5.059364634,6.439175779,297.3239946,2021-11-17T13:21:06.698Z,N
46.101,-0.8259732,0.0815776,1.6526208,-79.90694929,15.53715197,222.853241,50.14737167,-5.059364634,6.439175779,297.3239946,2021-11-17T13:21:06.746Z,N
46.151,-0.5506488,2.8246244,0.4697456,-83.00444005,12.24029994,222.853241,50.14737167,-5.059364634,6.439175779,297.3239946,2021-11-17T13:21:06.796Z,N
46.212,0.1937468,3.4976396,-1.7838356,-81.14235975,9.411233903,222.853241,50.14737167,-5.059364634,6.439175779,297.3239946,2021-11-17T13:21:06.857Z,N
46.251,0.4282824,0.8769592,0.9082252,-79.37421503,12.50730996,222.853241,50.14737167,-5.059364634,6.439175779,297.3239946,2021-11-17T13:21:06.896Z,N
46.301,0.5914376,-0.1631552,1.0305916,-79.52503927,13.15566225,232.8809509,50.14736306,-5.059383524,6.439175779,297.3239946,2021-11-17T13:21:06.946Z,N
46.356,0.7443956,-0.3161132,0.286196,-76.41431843,9.94811238,232.8809509,50.14736306,-5.059383524,6.439175779,297.3239946,2021-11-17T13:21:07.001Z,N
46.401,0.8871564,0.407888,1,-76.23549725,7.911188625,232.8809509,50.14736306,-5.059383524,6.439175779,297.3239946,2021-11-17T13:21:07.046Z,N
46.457,0.5200572,0.0305916,1.6322264,-78.71779971,9.913023991,232.8809509,50.14736306,-5.059383524,6.439175779,297.3239946,2021-11-17T13:21:07.102Z,N
46.501,0.5404516,0.8259732,1.0203944,-81.74503514,10.55781946,232.8809509,50.14736306,-5.059383524,6.439175779,297.3239946,2021-11-17T13:21:07.146Z,N
46.556,1.0503116,3.2733012,-1.090426,-83.1691364,8.889813852,232.8809509,50.14736306,-5.059383524,6.439175779,297.3239946,2021-11-17T13:21:07.201Z,N
46.601,-0.0305916,2.6410748,-0.478594,-85.03513041,10.16342982,232.8809509,50.14736306,-5.059383524,6.439175779,297.3239946,2021-11-17T13:21:07.246Z,N
46.655,-0.815776,0.560846,0.0108716,-86.01127371,15.70605059,232.8809509,50.14736306,-5.059383524,6.439175779,297.3239946,2021-11-17T13:21:07.300Z,N
46.718,-0.4792684,0.4282824,1.1835496,-85.1604917,15.48128956,232.8809509,50.14736306,-5.059383524,6.439175779,297.3239946,2021-11-17T13:21:07.363Z,N
46.755,-0.3772964,0.1121692,1.4996628,-83.93057271,14.01093682,232.8809509,50.14736306,-5.059383524,6.439175779,297.3239946,2021-11-17T13:21:07.400Z,N
46.801,-0.7036068,-0.1223664,1.7443956,-82.03104931,14.40104563,207.4324799,50.14735366,-5.059404098,6.337006958,297.182318,2021-11-17T13:21:07.446Z,N
46.853,-1.1318892,0.4180852,1.4792684,-81.99551867,14.50356165,207.4324799,50.14735366,-5.059404098,6.337006958,297.182318,2021-11-17T13:21:07.498Z,N
46.901,-0.2345356,2.906202,-0.2950444,-82.32213148,11.89917639,207.4324799,50.14735366,-5.059404098,6.337006958,297.182318,2021-11-17T13:21:07.546Z,N
46.957,0.6424236,2.1720036,-1.3045672,-79.46911368,8.647648643,207.4324799,50.14735366,-5.059404098,6.337006958,297.182318,2021-11-17T13:21:07.602Z,N
47.001,0.9891284,0.8871564,0.8368448,-78.48952796,8.2400554,207.4324799,50.14735366,-5.059404098,6.337006958,297.182318,2021-11-17T13:21:07.646Z,N
47.055,0.8565648,0.1631552,0.6329008,-76.20243913,6.027016499,207.4324799,50.14735366,-5.059404098,6.337006958,297.182318,2021-11-17T13:21:07.700Z,N
47.101,0.9279452,0.2345356,0.9388168,-75.4805906,4.326510293,207.4324799,50.14735366,-5.059404098,6.337006958,297.182318,2021-11-17T13:21:07.746Z,N
47.156,0.713804,0.203944,1.4486768,-74.23522856,5.158648881,207.4324799,50.14735366,-5.059404098,6.337006958,297.182318,2021-11-17T13:21:07.801Z,N
47.211,0.3976908,-0.2141412,1.1223664,-73.91599918,7.592550912,207.4324799,50.14735366,-5.059404098,6.337006958,297.182318,2021-11-17T13:21:07.856Z,N
47.257,0.2651272,1.0605088,0.6532952,-74.59710564,10.81850131,207.4324799,50.14735366,-5.059404098,6.337006958,297.182318,2021-11-17T13:21:07.902Z,N
47.301,0.3365076,3.0795544,-2.05916,-76.61073418,10.82864072,221.9409943,50.14734032,-5.059433024,5.956144598,302.887532,2021-11-17T13:21:07.946Z,N
47.355,-0.3772964,2.2025952,-0.9170736,-77.8838746,10.47522198,221.9409943,50.14734032,-5.059433024,5.956144598,302.887532,2021-11-17T13:21:08.000Z,N
47.401,-0.7545928,0.7953816,0.6227036,-78.1882005,11.48094001,221.9409943,50.14734032,-5.059433024,5.956144598,302.887532,2021-11-17T13:21:08.046Z,N
47.456,-0.1427608,0.4996628,1.6832124,-78.10029597,9.809513329,221.9409943,50.14734032,-5.059433024,5.956144598,302.887532,2021-11-17T13:21:08.101Z,N
47.501,-0.4180852,-0.2753244,1.6424236,-77.17012667,9.836356826,221.9409943,50.14734032,-5.059433024,5.956144598,302.887532,2021-11-17T13:21:08.146Z,N
47.555,-0.7341984,0.0611832,1.4486768,-77.17963429,10.48839656,221.9409943,50.14734032,-5.059433024,5.956144598,302.887532,2021-11-17T13:21:08.200Z,N
47.601,-1.01972,1.4480024,0.4595484,-78.59995162,10.26957694,221.9409943,50.14734032,-5.059433024,5.956144598,302.887532,2021-11-17T13:21:08.246Z,N
47.655,0.1325636,3.620006,-1.5493,-78.2073865,5.797843164,221.9409943,50.14734032,-5.059433024,5.956144598,302.887532,2021-11-17T13:21:08.300Z,N
47.71,0.5710432,1.5601716,0.2556044,-78.52899962,7.820006454,221.9409943,50.14734032,-5.059433024,5.956144598,302.887532,2021-11-17T13:21:08.355Z,N
47.752,0.76479,0.2651272,0.9388168,-79.04891361,10.62153658,221.9409943,50.14734032,-5.059433024,5.956144598,302.887532,2021-11-17T13:21:08.397Z,N
47.802,0.6730152,-0.4894656,0.337182,-79.78769419,11.21318891,236.0816498,50.14733133,-5.059452031,6.557209463,290.8686234,2021-11-17T13:21:08.447Z,N
47.854,0.7749872,0.0407888,1.0917748,-80.05329975,10.83146928,236.0816498,50.14733133,-5.059452031,6.557209463,290.8686234,2021-11-17T13:21:08.499Z,N
47.903,0.5302544,-0.0203944,1.101972,-79.4898433,12.1980612,236.0816498,50.14733133,-5.059452031,6.557209463,290.8686234,2021-11-17T13:21:08.548Z,N
47.952,0.4690712,0.6424236,0.9082252,-78.18893133,14.43337292,236.0816498,50.14733133,-5.059452031,6.557209463,290.8686234,2021-11-17T13:21:08.597Z,N
48.003,0.7749872,1.835496,-0.2134668,-78.68355997,15.91486143,236.0816498,50.14733133,-5.059452031,6.557209463,290.8686234,2021-11-17T13:21:08.648Z,N
48.052,0.3365076,3.4874424,-1.5289056,-80.87334592,14.9881482,236.0816498,50.14733133,-5.059452031,6.557209463,290.8686234,2021-11-17T13:21:08.697Z,N
48.104,-0.6730152,1.0911004,0.6838868,-83.46281404,18.13348956,236.0816498,50.14733133,-5.059452031,6.557209463,290.8686234,2021-11-17T13:21:08.749Z,N
48.157,-0.3670992,0.407888,1.3161132,-86.27600501,18.13774989,236.0816498,50.14733133,-5.059452031,6.557209463,290.8686234,2021-11-17T13:21:08.802Z,N
48.209,-0.305916,0.0815776,1.2345356,-85.03019218,15.88283808,236.0816498,50.14733133,-5.059452031,6.557209463,290.8686234,2021-11-17T13:21:08.854Z,N
48.255,-0.560846,-0.203944,1.9075508,-84.78463322,13.7836896,236.0816498,50.14733133,-5.059452031,6.557209463,290.8686234,2021-11-17T13:21:08.900Z,N
48.303,-0.8361704,0.3161132,1.1937468,-85.58300036,12.76138531,209.7006531,50.14732717,-5.059460866,6.244961394,296.8255728,2021-11-17T13:21:08.948Z,N
48.354,-0.356902,2.1720036,0.643098,-87.60694249,9.840843407,209.7006531,50.14732717,-5.059460866,6.244961394,296.8255728,2021-11-17T13:21:08.999Z,N
48.401,0.5200572,2.9469908,-1.345356,-85.01120425,7.482472169,209.7006531,50.14732717,-5.059460866,6.244961394,296.8255728,2021-11-17T13:21:09.046Z,N
48.455,0.815776,1.2032696,0.74507,-85.67866399,8.02546025,209.7006531,50.14732717,-5.059460866,6.244961394,296.8255728,2021-11-17T13:21:09.100Z,N
48.505,0.7953816,0.2141412,0.7756616,-85.10642392,8.694659127,209.7006531,50.14732717,-5.059460866,6.244961394,296.8255728,2021-11-17T13:21:09.150Z,N
48.554,0.7036068,-0.0407888,0.5717176,-82.85570585,7.562374282,209.7006531,50.14732717,-5.059460866,6.244961394,296.8255728,2021-11-17T13:21:09.199Z,N
48.601,0.5710432,-0.0611832,1.0815776,-81.69710087,7.228222648,209.7006531,50.14732717,-5.059460866,6.244961394,296.8255728,2021-11-17T13:21:09.246Z,N
